"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261181093/0/60/45/3646091d1def970c32a7b74f7ede893b/13/6821bdceb6c0225a5b1eb3f29f47a769/261181093.JPG","N238861","Residential Attached","S","213 4288 15TH AVENUE","Spruceland","43","1","1974","0.00","Apartment/Condo","PG City West (Zone 71)","004-976-720","V2M 5K6",,,,"$136,000","0.97","$163.86","9/19/2014","Apartment/Condo","1","RM4","$139,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261090332/0/60/45/7b381c0b0ecf92845385469d8ffeeb48/15/4ccea837f741a059fa2590ca3a2aaac0/261090332.JPG","F1416266","Residential Attached","S","105 15268 105 AVENUE","Guildford","83","1","1995","0.00","Apartment/Condo","North Surrey","023-102-861","V3R 0W8",,,,"$138,000","0.95","$209.09","9/18/2014","Apartment/Condo","1","MF","$146,000"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261040659/0/60/45/41ae9427b5854927cdec166e6f37c050/13/5502f7ca026d046b4791522c3a44df01/261040659.JPG","N236857","Residential Detached","S","1536 KAY SMITH BOULEVARD","Prince Rupert - City","109","3","1945","0.00","House/Single Family","Prince Rupert (Zone 52)","012-565-105","V8J 2E8","40.00",,,"$138,000","0.95","$128.97","9/22/2014","House/Single Family","1","R-2","$145,500"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261222962/0/60/45/b45658995e0d5cd45b0a2216595e19f7/15/520bd4a1ccfdd9de046fdc8936ec84bc/261222962.JPG","F1421452","Residential Attached","S","126 27358 32ND AVENUE","Aldergrove Langley","21","2","1998","0.00","Apartment/Condo","Langley","024-336-181","V4W 3M5",,,,"$139,900","1.00","$149.95","9/17/2014","Apartment/Condo","2","MF","$140,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260860321/0/60/45/d9448079200d1a0af1a45c86b886ff70/14/f2117ef356c0418cbdee6ec8a881c80f/260860321.JPG","H1401086","Residential Attached","S","301 45665 PATTEN AVENUE","Chilliwack W Young-Well","185","1","2011","0.00","Apartment/Condo","Chilliwack","028-629-388","V2P 1S3",,,,"$142,000","0.95","$175.53","9/21/2014","Apartment/Condo","1","R4","$149,900"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261244007/0/60/45/2b48f7076aa51ad9df89d028ca793972/15/79941baa6bae429f7d77d0bad157e579/261244007.JPG","V1084525","Residential Attached","S","102 2429 HAWTHORNE AVENUE","Central Pt Coquitlam","19","2","1992","0.00","Apartment/Condo","Port Coquitlam","017-878-357","V3C 6G6",,,,"$145,500","0.98","$176.15","9/24/2014","Apartment/Condo","1","RA1","$148,500"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261217175/0/60/45/f6621e3da86186531ad80e6050b0e012/16/c78e3d0adf52391f908124ecafb1ade6/261217175.JPG","V1082462","Residential Attached","S","207 708 EIGHTH AVENUE","Uptown NW","15","1","1976","0.00","Apartment/Condo","New Westminster","001-415-930","V3M 2R3",,,,"$146,000","0.91","$219.88","9/17/2014","Apartment/Condo","1","RM-2","$159,900"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260897282/0/60/45/52042f71b51b65f854f818d2b090f7f3/15/42b2984624bff82edcb436a41cd3c8f6/260897282.JPG","F1408520","Residential Attached","S","330 2750 FAIRLANE STREET","Central Abbotsford","163","2","1994","0.00","Apartment/Condo","Abbotsford","018-565-760","V2S 7K9",,,,"$148,000","0.95","$145.67","9/19/2014","Apartment/Condo","2","RE5","$156,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261239387/0/60/45/3fba4b51de8f92494fd8d6a310260b24/13/c3cfc86b6690b6caeee548c46f6f8066/261239387.JPG","N239609","Residential Detached","S","4617 STRAUME AVENUE","Terrace - City","10","2","9999","0.00","House/Single Family","Terrace (Zone 88)","012-306-479","V8G 2C2","50.00",,,"$149,000","0.96","$226.44","9/18/2014","House/Single Family","1","R2","$155,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261253755/0/60/45/fdb1660297cd0805c0a57a760c8537fa/15/24b2a1cf79fd994d67ad4c659da8b6e2/261253755.JPG","F1422747","Residential Attached","S","302 14935 100TH AVENUE","Guildford","4","2","1981","0.00","Apartment/Condo","North Surrey","001-901-834","V3R 1J6","0.00",,,"$150,000","0.96","$170.45","9/19/2014","Apartment/Condo","1","RM-45","$155,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261249628/0/60/45/c24eab68964a0c2cc35a3b78989afd29/13/5508803e69539e8fa4274dd63133fc01/261249628.JPG","N239759","Residential Detached","S","2879 E VICTORIA STREET","Vanderhoof - Town","9","3","1989","0.00","Manufactured with Land","Vanderhoof And Area (Zone 56)","008-261-423","V0J 3A0","60.00",,,"$150,000","0.94","$115.38","9/18/2014","Manufactured with Land","2","R1","$160,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261189101/0/60/45/2ae0807fbc3f7a7cee957bbdc9afa0c5/16/9e7b4f0db4e08398ce102093bd6d14f2/261189101.JPG","V1080332","Residential Attached","S","306 22514 116TH AVENUE","East Central","36","1","1989","0.00","Apartment/Condo","Maple Ridge","014-027-968","V2X 0N8",,,,"$150,000","0.94","$163.93","9/19/2014","Apartment/Condo","1","RM-1","$159,900"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261222637/0/60/45/f009e8bd1a97ed476e5c33df3469d299/15/348bc5c50e98a9fc926a6cf542d8f614/261222637.JPG","F1421439","Residential Attached","S","31 2938 TRAFALGAR STREET","Central Abbotsford","27","2","1988","0.00","Townhouse","Abbotsford","010-595-228","V2S 7X5",,,,"$152,000","0.98","$131.49","9/24/2014","Townhouse","2","RM45","$154,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260995679/0/60/45/da6dfeb295b4887f39b9061c9e307395/15/9e4aa93eb40f2b82e60848f5657af3eb/260995679.JPG","F1412491","Residential Attached","S","303 2435 CENTER STREET","Abbotsford West","120","2","1996","0.00","Apartment/Condo","Abbotsford","023-164-328","V2T 2N4","0.00",,,"$153,000","0.99","$151.94","9/17/2014","Apartment/Condo","2","MF","$154,900"
