"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260860600/0/60/45/ada7cf3200837d30399d053d2a506735/14/d9709533cb95d89f9f4205b37fe84477/260860600.JPG","H1401114","Residential Detached","S","51 46511 CHILLIWACK LAKE ROAD","Chilliwack River Valley","53","2","1976","3,600.00","Manufactured with Land","Sardis","001-419-251","V2R 3S5","40.00",,,"$110,000","0.94","$160.82","5/16/2014","Manufactured with Land","1","RMH","$116,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260914076/0/60/45/e5084affdefa258fd36614e4267a3908/13/e46a2e369848628435d29460c646991c/260914076.JPG","N234985","Residential Detached","S","1772 BIRCH AVENUE","Red Bluff/Dragon Lake","29","3","9999","0.00","House with Acreage","Quesnel (Zone 28)","005-303-397","V2J 3Y4","0.00",,,"$112,900","0.94","$58.20","5/14/2014","House with Acreage","1","R2","$119,900"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260912640/0/60/45/605caaf34f9271c25e5a0956de9f3f0e/13/c5d740541744e433abf48a548aaed26c/260912640.JPG","N234974","Land Only","S","LOT 3 W 16 HIGHWAY","Lower Mud","29",,,"0.00",,"PG Rural West (Zone 77)","012-355-151","V2N 6K8","0.00","Allowed Access","House/Single Family","$115,000","0.93",,"5/14/2014","House/Single Family",,"RU4","$123,800"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260871669/0/60/45/7845aa915bcad22f1acb1553494ff58f/15/3da8297b493ac1c8403b788ef7bc5013/260871669.JPG","F1407450","Residential Attached","S","213 33870 FERN STREET","Central Abbotsford","48","2","1983","0.00","Apartment/Condo","Abbotsford","028-774-051","V2S 6C3","0.00",,,"$117,500","0.98","$110.02","5/13/2014","Apartment/Condo","2","RML","$119,900"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260909229/0/60/45/2325fe24230fa2efed17c97292821733/13/e1674fe7547f46b30a118a3527e6a729/260909229.JPG","N234922","Residential Attached","S","1631 GYRFALCON AVENUE","Kitimat","33","3","1955","4,035.00","Townhouse","Kitimat (Zone 89)","012-073-288","V8C 1N7","0.00",,,"$120,000","0.93","$101.01","5/12/2014","Townhouse","1","R1-C","$129,000"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260962166/0/60/45/b03b9af012efe203f74e836b738d9804/13/544bc6d11313bfbe43329af3192d97f6/260962166.JPG","N235622","Residential Attached","S","227 4344 JACKPINE AVENUE","Foothills","7","4","1976","0.00","Townhouse","PG City West (Zone 71)","005-002-117","V2M 6G5",,,,"$124,000","0.96","$119.23","5/12/2014","Townhouse","2","URMB1","$129,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260664767/0/60/45/8f31fece2785567d578ae6390d71261c/15/c12b28c465fe657ddd78ada1ca3d1899/260664767.JPG","F1326298","Residential Attached","S","1626 34909 OLD YALE ROAD","Abbotsford East","174","2","1980","0.00","Townhouse","Abbotsford","016-021-240","V3G 2E7",,,,"$128,000","0.99","$127.74","5/15/2014","Townhouse","2","RM30","$129,900"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260980083/0/60/45/fc3df4dabcf223f599ee86144aca58ef/14/2cfa1d1014e2fababacd21263288cc58/260980083.JPG","H1402021","Residential Detached","S","66545 STEPHENS ROAD","Hope Kawkawa Lake","4","2","9999","0.00","House/Single Family","Hope","009-532-714","V0X 1L1","50.00",,,"$129,000","0.99","$161.25","5/16/2014","House/Single Family","1","RS1","$129,900"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260404643/0/60/45/9d30cf6a484f57dab6e26e299f73f93e/13/37ccb52bc175f7fda852717273fa65b1/260404643.JPG","N229364","Residential Detached","S","3000 THEE COURT","Emerald","303","2","1998","7,056.00","Manufactured with Land","PG City North (Zone 73)","023-618-515","V2K 5V5","0.00",,,"$129,000","0.99","$139.61","5/14/2014","Manufactured with Land","2","RS2M","$129,900"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260897341/0/60/45/b92232ba6668095e02d8779b9e5081f6/16/d924b084a8d530c2c0c3a5b262cfdbd5/260897341.JPG","F1408525","Residential Attached","S","232 9979 140TH STREET","Whalley","39","1","1999","0.00","Apartment/Condo","North Surrey","024-512-371","V3T 5W2",,,,"$130,000","0.94","$199.39","5/15/2014","Apartment/Condo","1","MF","$138,800"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260970838/0/60/45/4bde0387ff07bf9419e2e6d8aaa79b65/15/a617fb28ebd657a94c003e393501e126/260970838.JPG","F1411532","Residential Attached","S","204 13780 76TH AVENUE","East Newton","9","2","1997","0.00","Apartment/Condo","Surrey","023-883-171","V3W 1E5","0.00",,,"$130,000","0.96","$149.77","5/16/2014","Apartment/Condo","2","CD","$135,000"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260931844/0/60/45/2664c9cef35dae0219a70f5aa12acacc/16/f7155aad430c9469b24a3e399b51ab13/260931844.JPG","V1060415","Residential Attached","S","106 22290 NORTH AVENUE","West Central","21","1","2009","0.00","Apartment/Condo","Maple Ridge","027-920-445","V2X 8Z8",,,,"$130,000","0.93","$172.64","5/15/2014","Apartment/Condo","1","C-3","$139,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260756741/0/60/45/768ffce5851c1eb91e21dcc7d186a4d1/15/dc9a0a2cc3853494cf1009cbe7ab285a/260756741.JPG","F1402537","Residential Detached","S","255 27111 0 AVENUE","Otter District","104","2","1977","4,500.00","Manufactured","Langley","900-569-950","V4W 2T6",,,,"$134,000","0.97","$139.58","5/12/2014","Manufactured","1","MHP","$138,500"
