"psl_id";"mls";"prop_type";"status";"address";"area";"sub_area";"type_of_dwelling";"sold_price";"list_price";"days_to_sold";"tot_bedrooms";"year_built";"lot_sz_sqft";"sold_date";"pid";"prev_price";"frontage_feet";"gross_tax";"lot_sz_acre";"strata_maint_fee";"days_on_market";"floor_area_fin_total";"no_floor_areas";"tot_baths";"num_of_kitchens";"fireplaces";"total_parking_places";"floor_area_fin_abv_main";"floor_area_fin_basem";"floor_area_fin_below_main";"floor_area_fin_main_fl";"floor_area_fin_main_grand_tot";"status_change_date";"entry_date";"list_date";"expiry_date";"cancel_effective_date_date";"cancel_effective_date";"cancel_protection_date";"postal_code";"ofc_name";"office_code";"list_agent_fname";"list_sales_rep_1_user_code";"list_agent_1_email";"list_agent_1_phone";"list_agent_1_web_page";"list_2_office_name";"list__firm_2_office_code";"list_firm_2_office_code";"list_sales_rep_2_full_name";"list_sales_rep_2_user_code";"list_sales_rep_2_email";"list_sales_rep_2_phone";"list_sales_rep_2_web_page";"selling_office_1_office_name";"selling_office_1_office_code";"sell_sales_rep_1_agent_full_name";"sell_sales_rep_1_agent_email";"sell_sales_rep_1_agent_phone";"sell_sales_rep_1_email";"sell_sales_rep_1_phone";"sell_sales_rep_1_user_code";"sell_sales_rep_1_web_page";"sell_office_2_office_name";"sell_office_2_office_code";"sell_sales_rep_2_agent_full_name";"sell_sales_rep_2_user_code";"sell_sales_rep_2_email";"sell_sales_rep_2_phone";"sell_sales_rep_2_web_page";"commission";"depth";"owner_name";"locker";"realtor_remarks";"public_remarks";"maint_fee_includes";"legal_description";"legal_description_2";"water_supply";"amenities";"bylaw_restrict";"restrictions";"occupancy";"building_only";"address_list_id";"latitude";"longitude";"rets_int_id";"prov_state";"view";"features_incl";"site_influences";"city";"pic_count";"tiny_thumb";"tiny_thumbs_arr";"med_thumbs_arr";"date_of_update";"lnd";"ths";"sfh";"apt";"rrn";"psl";"sfd";"ret";"ofw";"bfs";"cls";"mfd";"hsc";"location_v";"address_street";"pics";"zoning";"permitted_land_use";"access_to_property";"sp_lp_ratio";"sold_price_per_sqft";"type"
"207773";"H1404208";"Residential Attached";"Sold";"51 47042 MACFARLANE PLACE";"Sardis";"Promontory";"Townhouse";"350345.00";"350345.00";"0";"3";"2014";"0";"2014-10-21";"700-009-384";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2R 1A1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"6";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261328762/0/60/45/8694c5133b38c10793f60af364e915b4/14/de24088fc7127f7795cd3eb40ec15d46/261328762.JPG";"R3B";"";"";"1.03";"185.66";"Townhouse"
"207774";"H1404212";"Residential Detached";"Sold";"45533 SOUTH SUMAS ROAD";"Sardis";"Sardis West Vedder Rd";"House/Single Family";"418800.00";"418800.00";"11";"4";"1980";"0";"2014-10-26";"000-636-053";"0.00";"60.00";"0.00";"0.00";"0.00";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2R 1S3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"15";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329446/0/60/45/606bf2aeb7edf9f33d8892fda8c35c64/14/0b14b835c05431b85b302f170ef474b7/261329446.JPG";"R1A";"";"";"0.99";"211.52";"House/Single Family"
"207775";"H1404250";"Land Only";"Sold";"LOT 10 NIXON ROAD";"Chilliwack";"Eastern Hillsides";"";"179000.00";"179000.00";"2";"0";"0";"0";"2014-10-23";"700-009-394";"0.00";"78.00";"0.00";"0.00";"0.00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2P 1A1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"1";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334106/0/60/45/39e56c337dc6ec7b8afceff55f84131a/14/da2d5704dcb0528892e22466206f2b44/261334106.JPG";"SR";"House/Single Family";"Road Access";"1.00";"19.71";"House/Single Family"
"207776";"H1404251";"Land Only";"Sold";"LOT 11 NIXON ROAD";"Chilliwack";"Eastern Hillsides";"";"199000.00";"199000.00";"2";"0";"0";"0";"2014-10-23";"700-009-395";"0.00";"114.00";"0.00";"0.00";"0.00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2P 1A1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"1";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334111/0/60/45/5759381fe4f3b5c99ed5e7ee9ffea3ef/14/32d58a0047f0cbbdac8d89e3b3f24ced/261334111.JPG";"SR";"House/Single Family";"Road Access";"1.00";"16.81";"House/Single Family"
"207778";"N199778";"Land Only";"Sold";"1330 8TH AVENUE";"Robson Valley (Zone 81)";"Valemount - Town";"";"22500.00";"22500.00";"1666";"0";"0";"0";"2014-10-22";"011-932-821";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0E 2Z0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"4";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/257735742/0/60/45/d3b06358e9aa8cfb7f28d433c9599a8f/13/68b085581754df4d4e08065867566158/257735742.JPG";"R1";"House/Single Family";"Road Access";"0.68";"2.88";"House/Single Family"
"207779";"N210227";"Land Only";"Sold";"LOT 28 ST. LAWRENCE AVENUE";"PG City South (Zone 74)";"St. Lawrence Heights";"";"295000.00";"295000.00";"1249";"0";"0";"0";"2014-10-27";"014-215-446";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2N 0B6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"4";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/258724436/0/60/45/f672c0642aba7f49fd429f85ccce24b2/13/8e80ff73c05dfb901638c376400bea89/258724436.JPG";"RS2,AG";"House/Single Family";"Mixed";"0.80";"0.00";"House/Single Family"
"207780";"N224663";"Residential Detached";"Sold";"6286 PATERSON ROAD";"100 Mile House (Zone 10)";"Deka/Sulphurous/Hathaway Lakes";"Recreational";"30000.00";"30000.00";"626";"0";"9999";"0";"2014-10-27";"004-575-342";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0K 1X3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"7";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260049555/0/60/45/c01fbf4e4275e171e30f27eaecbe4df6/13/0b61b714ed4f77dcf1f5b37371dd106b/260049555.JPG";"R-1";"";"";"0.67";"78.13";"Recreational"
"207781";"N225097";"Residential Detached";"Sold";"1920 ALDER ROAD";"Quesnel (Zone 28)";"Red Bluff/Dragon Lake";"Manufactured with Land";"176000.00";"176000.00";"599";"4";"1995";"0";"2014-10-20";"023-176-091";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2J 3T3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"10";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260093926/0/60/45/1789a7556e6e32abfbc033734f87dfeb/13/848d450e53e8cd552a04b328fb8b2254/260093926.JPG";"R2";"";"";"0.95";"88.00";"Manufactured with Land"
"207782";"N228744";"Residential Detached";"Sold";"2762 BRITTON ROAD";"Quesnel (Zone 28)";"Quesnel - Town";"House/Single Family";"328000.00";"328000.00";"487";"6";"1978";"0";"2014-10-19";"008-966-532";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2J 4Z5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260358835/0/60/45/5fb238165025ecb5a30eefdc25edf1f0/13/af3030bc9193ee6daf919552f954822a/260358835.JPG";"CR2";"";"";"0.95";"106.49";"House/Single Family"
"207783";"N231597";"Multifamily";"Sold";"342-348 RUGGLES STREET";"PG City West (Zone 71)";"Quinson";"Duplex";"216105.00";"216105.00";"384";"8";"1966";"0";"2014-10-25";"010-505-351";"0.00";"75.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2M 3P6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"9";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260591100/0/60/45/0bdb303edb24a83709cc5d56e4f4a520/13/0496533a799e63c0f7ef5589ae4c3456/260591100.JPG";"RT1";"";"";"0.98";"51.21";"Duplex"
"207784";"N232452";"Residential Detached";"Sold";"13076 FIREHALL ROAD";"Fort St. John (Zone 60)";"Lakeshore";"House with Acreage";"1260000.00";"1260000.00";"327";"2";"9999";"0";"2014-10-27";"015-127-401";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0C 1H0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"7";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260679753/0/60/45/3a8c2378d5db33ee9bc11067aec3e3b8/13/c2e6a19df7ea24526e31d88f6d6628d7/260679753.JPG";"C2";"";"";"1.00";"969.23";"House with Acreage"
"207785";"N232925";"Residential Detached";"Sold";"4709 PARKER COURT";"100 Mile House (Zone 10)";"108 Ranch";"House with Acreage";"239900.00";"239900.00";"282";"4";"1975";"0";"2014-10-27";"007-484-291";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0K 2Z0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"11";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260734832/0/60/45/ed9b08bfa64e75215ba2ce32400f5f6b/13/6a86727f8ae1cbc4930e297b40ed4800/260734832.JPG";"R1-1";"";"";"0.96";"68.31";"House with Acreage"
"207786";"N234303";"Residential Detached";"Sold";"3812 WESTVIEW DRIVE";"Terrace (Zone 88)";"Terrace - City";"House/Single Family";"450000.00";"450000.00";"220";"4";"9999";"0";"2014-10-27";"010-251-481";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V8G 2S5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260864557/0/60/45/10b34bbfcb63f86ed933b4ccb2a7c2aa/13/44743a155db62ad4a7a22b7048fdecd6/260864557.JPG";"R1";"";"";"0.98";"144.14";"House/Single Family"
"207787";"N234460";"Residential Detached";"Sold";"1360 PENTLAND CRESCENT";"Quesnel (Zone 28)";"Quesnel - Town";"House/Single Family";"122000.00";"122000.00";"203";"4";"1978";"0";"2014-10-20";"008-794-341";"0.00";"66.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2J 4Z2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"18";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260874700/0/60/45/f1303bfbc36b0257a25b7eb14c30ce5a/13/0f7abb0fe4d15acab480178165eac323/260874700.JPG";"RS1";"";"";"0.94";"60.52";"House/Single Family"
"207788";"N234620";"Residential Detached";"Sold";"4890 TATTERSFIELD PLACE";"100 Mile House (Zone 10)";"108 Ranch";"House/Single Family";"245000.00";"245000.00";"205";"4";"1996";"0";"2014-10-26";"008-007-411";"0.00";"145.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0K 2Z0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"16";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260887483/0/60/45/369d9792e9f2ead06385d5b02910020b/13/469262df3cf4f5f69cc3b544a03e04e8/260887483.JPG";"R1-1";"";"";"0.97";"88.26";"House/Single Family"
"207789";"N234648";"Land Only";"Sold";"LOT 2 SALMON VALLEY ROAD";"PG Rural North (Zone 76)";"Salmon Valley";"";"32000.00";"32000.00";"201";"0";"0";"0";"2014-10-22";"011-248-611";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2K 5X3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"1";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260890314/0/60/45/e16dedb417489025fb6b4da4cdeffa68/13/a51518462fcf492deeda46166ff032b1/260890314.JPG";"RR";"House/Single Family";"Road Access";"0.84";"0.00";"House/Single Family"
"207790";"N234686";"Land Only";"Sold";"274 KEROUAC ROAD";"Quesnel (Zone 28)";"Quesnel - Town";"";"18000.00";"18000.00";"199";"0";"0";"0";"2014-10-22";"024-496-847";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2J 2E1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"3";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260893678/0/60/45/bac4ab940a197a817133b09f1b89c12f/13/70fc3360d4b0d5b220b6d463c6773ea0/260893678.JPG";"R4";"House/Single Family";"Road Access";"1.00";"0.00";"House/Single Family"
"207791";"N235103";"Residential Detached";"Sold";"51 8420 ALASKA ROAD";"Fort St. John (Zone 60)";"Fort St. John - City SE";"Manufactured";"65000.00";"65000.00";"189";"2";"1977";"0";"2014-10-23";"800-085-415";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V1J 2N2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"9";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260924986/0/60/45/8d4cbf73df8185014345ed74bfdde835/13/cd2ef03acf9b51dfdf57f944d1aa5288/260924986.JPG";"R3";"";"";"0.87";"56.62";"Manufactured"
"207792";"N235119";"Residential Detached";"Sold";"46 8420 ALASKA ROAD";"Fort St. John (Zone 60)";"Fort St. John - City SE";"Manufactured";"64500.00";"64500.00";"185";"3";"1978";"0";"2014-10-19";"800-085-416";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V1J 4J6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"6";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260926692/0/60/45/a8d7bd850adba8f10457dbde56dbdafa/13/dcddd281f8e7747552a6f8859a509e90/260926692.JPG";"R3";"";"";"0.81";"65.82";"Manufactured"
"207793";"N235994";"Residential Detached";"Sold";"1910 CRANBERRY PLACE";"Robson Valley (Zone 81)";"Valemount - Town";"House/Single Family";"165000.00";"165000.00";"159";"4";"1978";"0";"2014-10-20";"010-357-637";"0.00";"100.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0E 2Z0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"11";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260985582/0/60/45/4cee856e24ea51916cfefdfefec4c6d0/13/d392223313048a6eb6805e0e911ffcea/260985582.JPG";"R1";"";"";"0.87";"73.01";"House/Single Family"
"207794";"N236154";"Residential Detached";"Sold";"12026 DAHLGREN ROAD";"Vanderhoof And Area (Zone 56)";"Fraser Lake";"Recreational";"80000.00";"80000.00";"166";"1";"9999";"0";"2014-10-25";"017-743-656";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0J 1S0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260995828/0/60/45/f7d79426d1ad540e7b1482f0f88e2cf6/13/9d659fb2fb517b269f4430fed884a552/260995828.JPG";"N/A";"";"";"0.84";"222.22";"Recreational"
"207795";"N236643";"Residential Detached";"Sold";"3929 ESTABROOK COURT";"PG City South (Zone 74)";"Charella/Starlane";"House/Single Family";"500000.00";"500000.00";"147";"4";"2014";"0";"2014-10-25";"029-233-861";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2N 5K8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"16";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261030998/0/60/45/132466dfbda7d40ec0a37fec99a85bcb/13/f67547107d5f6206c572ca99f66e1aab/261030998.JPG";"RS2";"";"";"0.96";"137.10";"House/Single Family"
"207796";"N236903";"Land Only";"Sold";"LOT 2 PRESPATOU ROAD";"Fort St. John (Zone 60)";"Fort St. John - Rural W 100th";"";"160000.00";"160000.00";"135";"0";"0";"0";"2014-10-19";"028-844-165";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0C 1Y0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"5";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261044754/0/60/45/0177d767a894d598e1297865509b54cc/13/33949175523d40563e77cdac1a238177/261044754.JPG";"A2";"";"Road Access";"0.89";"0.00";"Other"
